purchase_group;n_attempts;success;total_cost;profit;expected_bv;first_psp;second_psp
227_Austria_Visa_20190107_083235;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
43_Germany_Visa_20190110_223905;1;True;1,0;9,0;-1,2632835966169305;Simplecard;
262_Germany_Master_20190203_123149;1;True;5,0;5,0;-4,97187713038381;Moneycard;
175_Germany_Master_20190222_065031;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
59_Germany_Master_20190126_034421;1;True;3,0;7,0;-3,325498850711403;UK_Card;
71_Austria_Diners_20190201_113130;1;False;0,5;-0,5;-2,2553813424964044;Simplecard;
89_Germany_Master_20190216_073351;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
295_Austria_Master_20190212_073109;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
185_Germany_Diners_20190119_132009;1;True;5,0;5,0;-1,553887046383081;Moneycard;
164_Germany_Master_20190101_153147;2;False;4,0;-4,0;-2,856496529428042;Moneycard;Moneycard
118_Germany_Master_20190204_232540;3;False;3,0;-3,0;-9,567051141030664;UK_Card;UK_Card
256_Switzerland_Visa_20190223_030237;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
123_Switzerland_Visa_20190121_103905;1;True;1,0;9,0;-1,148016077251051;Simplecard;
305_Switzerland_Diners_20190112_122541;1;True;1,0;9,0;-2,185496949432821;Simplecard;
15_Germany_Master_20190130_200848;1;False;0,5;-0,5;-3,1685866992888534;Simplecard;
250_Austria_Visa_20190122_175505;1;True;1,0;9,0;-4,523444582279341;Simplecard;
199_Germany_Visa_20190104_142719;1;True;1,0;9,0;-1,2632835966169305;Simplecard;
266_Austria_Visa_20190212_190738;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
262_Germany_Master_20190227_210129;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
196_Switzerland_Diners_20190114_081758;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
322_Germany_Master_20190101_014623;2;False;2,0;-2,0;-6,3982452633371985;UK_Card;UK_Card
142_Germany_Diners_20190225_094815;2;False;1,0;-1,0;-5,71097362600311;Simplecard;Simplecard
230_Germany_Master_20190123_225208;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
120_Germany_Visa_20190220_025340;3;False;3,0;-3,0;-9,52317704902098;UK_Card;UK_Card
428_Austria_Master_20190207_030051;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
345_Germany_Master_20190223_125534;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
400_Germany_Visa_20190115_174738;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
319_Germany_Diners_20190218_014321;2;False;1,0;-1,0;-6,043507147527456;Simplecard;Simplecard
165_Switzerland_Visa_20190105_194029;3;False;3,0;-3,0;-9,581700158441091;UK_Card;UK_Card
254_Switzerland_Master_20190118_060542;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
152_Germany_Master_20190129_223301;1;True;3,0;7,0;-3,46621998497638;UK_Card;
302_Austria_Visa_20190218_150701;4;True;2,5;7,5;-15,107951907360178;Simplecard;Simplecard
320_Germany_Visa_20190115_011342;1;True;1,0;9,0;-4,523444582279341;Simplecard;
39_Germany_Visa_20190225_111758;1;False;0,5;-0,5;-1,148016077251051;Simplecard;
233_Germany_Master_20190216_211324;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
303_Germany_Master_20190221_193015;3;True;2,0;8,0;-14,742853249161794;Simplecard;Simplecard
201_Germany_Master_20190122_161936;1;False;2,0;-2,0;-2,4766120916962153;Moneycard;
353_Austria_Visa_20190105_220119;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
201_Germany_Master_20190115_015656;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
290_Germany_Master_20190102_144417;1;True;3,0;7,0;-3,236457532647359;UK_Card;
299_Germany_Master_20190110_025747;5;False;2,5;-2,5;-24,571422081936323;Simplecard;Simplecard
356_Germany_Visa_20190203_183903;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
232_Germany_Master_20190120_122641;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
125_Austria_Master_20190125_170443;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
321_Germany_Master_20190108_055430;6;False;3,0;-3,0;-29,485706498323587;Simplecard;Simplecard
104_Switzerland_Diners_20190121_154214;1;True;5,0;5,0;-1,553887046383081;Moneycard;
175_Germany_Master_20190211_062405;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
224_Germany_Visa_20190206_090601;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
213_Germany_Diners_20190216_215145;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
191_Austria_Master_20190221_044842;2;False;2,0;-2,0;-6,379710194764355;UK_Card;UK_Card
94_Germany_Master_20190208_083551;3;True;5,0;5,0;-9,52317704902098;UK_Card;UK_Card
171_Switzerland_Visa_20190122_093249;1;True;3,0;7,0;-3,8476385646156217;UK_Card;
437_Switzerland_Visa_20190213_161558;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
230_Germany_Master_20190109_115639;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
279_Switzerland_Master_20190213_003426;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
140_Germany_Master_20190217_134515;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
206_Germany_Visa_20190115_171816;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
211_Germany_Master_20190108_233658;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
172_Austria_Diners_20190222_023738;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
224_Switzerland_Diners_20190214_162341;5;True;3,0;7,0;-15,682536822181401;Simplecard;Simplecard
358_Switzerland_Diners_20190112_190757;3;False;1,5;-1,5;-9,065260721291184;Simplecard;Simplecard
181_Germany_Master_20190205_102216;1;True;3,0;7,0;-3,46621998497638;UK_Card;
193_Germany_Master_20190117_020229;1;True;3,0;7,0;-3,3333045749026526;UK_Card;
187_Germany_Master_20190127_042152;1;True;10,0;0,0;-3,0942453304495476;Goldcard;
117_Germany_Visa_20190218_114716;3;False;3,0;-3,0;-9,567051141030664;UK_Card;UK_Card
202_Germany_Master_20190130_215330;1;False;2,0;-2,0;-5,235486323798737;Moneycard;
64_Austria_Master_20190209_060244;1;False;1,0;-1,0;-3,321488892545964;UK_Card;
45_Germany_Master_20190102_153456;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
81_Germany_Master_20190221_072710;2;False;2,0;-2,0;-6,472761470993837;UK_Card;UK_Card
30_Germany_Diners_20190124_120553;2;True;1,5;8,5;-5,71097362600311;Simplecard;Simplecard
73_Germany_Diners_20190205_075814;5;True;3,0;7,0;-11,276906712482022;Simplecard;Simplecard
415_Switzerland_Master_20190222_231328;2;True;1,5;8,5;-9,828568832774529;Simplecard;Simplecard
125_Germany_Master_20190202_215432;2;False;2,0;-2,0;-6,492678749304209;UK_Card;UK_Card
222_Germany_Diners_20190105_195839;1;True;1,0;9,0;-3,021753573763728;Simplecard;
103_Austria_Diners_20190110_100134;1;True;1,0;9,0;-2,185496949432821;Simplecard;
329_Switzerland_Visa_20190119_225053;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
196_Germany_Master_20190222_000034;1;False;1,0;-1,0;-3,236457532647359;UK_Card;
48_Germany_Master_20190218_214127;5;True;6,5;3,5;-13,742574251664426;Simplecard;UK_Card
255_Austria_Diners_20190122_032446;4;False;2,0;-2,0;-12,087014295054912;Simplecard;Simplecard
132_Germany_Visa_20190216_074538;1;False;1,0;-1,0;-3,3220506415929574;UK_Card;
274_Germany_Visa_20190104_182902;3;False;1,5;-1,5;-11,579782798999899;Simplecard;Simplecard
359_Switzerland_Visa_20190124_064623;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
45_Germany_Master_20190120_175526;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
208_Germany_Visa_20190218_012501;1;True;1,0;9,0;-1,148016077251051;Simplecard;
138_Germany_Visa_20190116_021735;2;False;2,0;-2,0;-6,472761470993837;UK_Card;UK_Card
251_Germany_Master_20190226_070930;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
89_Germany_Master_20190116_212036;2;True;4,0;6,0;-6,2669317451641104;UK_Card;UK_Card
217_Germany_Master_20190206_165348;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
185_Germany_Master_20190219_050047;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
220_Germany_Diners_20190129_041505;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
36_Austria_Master_20190222_015417;1;False;0,5;-0,5;-3,2315714610400414;Simplecard;
432_Germany_Master_20190127_101909;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
308_Austria_Diners_20190221_125442;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
212_Austria_Diners_20190103_153405;7;True;4,0;6,0;-22,444742302499055;Simplecard;Simplecard
210_Germany_Master_20190120_232206;1;True;1,0;9,0;-4,9142844163872645;Simplecard;
75_Germany_Visa_20190109_190835;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
348_Germany_Master_20190127_014509;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
162_Germany_Visa_20190208_024832;1;False;1,0;-1,0;-3,46621998497638;UK_Card;
83_Austria_Diners_20190225_011953;1;True;3,0;7,0;-2,972725498077076;UK_Card;
128_Germany_Master_20190210_153355;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
214_Austria_Visa_20190102_190837;1;False;1,0;-1,0;-3,236457532647359;UK_Card;
111_Germany_Master_20190121_020058;2;False;2,0;-2,0;-6,516635563003522;UK_Card;UK_Card
231_Germany_Master_20190101_161613;4;True;6,0;4,0;-11,091852912788237;UK_Card;UK_Card
90_Germany_Master_20190207_124125;1;False;0,5;-0,5;-2,588266985535493;Simplecard;
126_Germany_Master_20190207_001936;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
53_Switzerland_Visa_20190205_022037;4;True;6,0;4,0;-12,708181891090097;UK_Card;UK_Card
220_Germany_Visa_20190222_055300;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
155_Germany_Master_20190107_033254;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
87_Switzerland_Master_20190207_092119;2;True;1,5;8,5;-5,176533971070986;Simplecard;Simplecard
61_Austria_Master_20190124_094054;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
168_Germany_Master_20190124_072323;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
140_Germany_Diners_20190115_053259;1;False;0,5;-0,5;-2,855486813001555;Simplecard;
15_Switzerland_Visa_20190128_044925;1;True;1,0;9,0;-4,523444582279341;Simplecard;
145_Germany_Master_20190227_143507;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
146_Switzerland_Master_20190223_201327;3;False;3,0;-3,0;-9,66330685701546;UK_Card;UK_Card
58_Austria_Master_20190220_134040;2;False;4,0;-4,0;-2,856496529428042;Moneycard;Moneycard
276_Switzerland_Master_20190217_231408;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
105_Germany_Master_20190116_194835;3;True;5,0;5,0;-8,986036806777474;UK_Card;UK_Card
187_Austria_Master_20190211_071401;1;False;1,0;-1,0;-3,3731687087468982;UK_Card;
157_Austria_Master_20190106_172930;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
62_Switzerland_Master_20190122_062133;1;True;3,0;7,0;-4,424432032951275;UK_Card;
228_Germany_Diners_20190213_020558;1;True;1,0;9,0;-3,021753573763728;Simplecard;
148_Germany_Master_20190126_184920;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
221_Switzerland_Master_20190111_023231;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
108_Germany_Master_20190117_225223;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
354_Austria_Master_20190107_073928;3;True;2,0;8,0;-7,14312787585028;Simplecard;Simplecard
34_Austria_Master_20190111_132614;2;False;4,0;-4,0;-2,856496529428042;Moneycard;Moneycard
127_Switzerland_Diners_20190219_124007;1;True;1,0;9,0;-2,185496949432821;Simplecard;
102_Austria_Master_20190124_193913;3;False;3,0;-3,0;-9,393686300271485;UK_Card;UK_Card
108_Germany_Master_20190212_213919;2;False;2,0;-2,0;-6,310805837173795;UK_Card;UK_Card
391_Germany_Diners_20190201_072855;1;True;1,0;9,0;-2,2553813424964044;Simplecard;
135_Switzerland_Diners_20190219_201843;2;True;3,5;6,5;-5,981093216633695;Simplecard;UK_Card
184_Switzerland_Master_20190218_002335;1;False;1,0;-1,0;-4,041377184292568;UK_Card;
79_Germany_Master_20190222_141712;2;False;4,0;-4,0;-2,856496529428042;Moneycard;Moneycard
158_Switzerland_Diners_20190215_220818;1;True;1,0;9,0;-3,13650736443628;Simplecard;
214_Switzerland_Diners_20190122_140127;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
166_Germany_Visa_20190120_083028;1;True;1,0;9,0;-0,7765875058224792;Simplecard;
231_Austria_Diners_20190220_154952;2;False;1,0;-1,0;-6,27301472887256;Simplecard;Simplecard
126_Germany_Diners_20190108_072218;1;True;1,0;9,0;-2,855486813001555;Simplecard;
69_Germany_Diners_20190201_025732;2;True;3,5;6,5;-6,330335662920394;Simplecard;UK_Card
238_Switzerland_Master_20190212_184816;2;True;7,0;3,0;-9,817372726483844;Moneycard;Moneycard
245_Germany_Diners_20190207_002212;2;False;1,0;-1,0;-6,4200713836593355;Simplecard;Simplecard
200_Germany_Visa_20190120_191026;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
172_Germany_Diners_20190101_175548;1;False;2,0;-2,0;-1,467220379716414;Moneycard;
221_Germany_Master_20190206_022230;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
195_Germany_Master_20190227_064114;1;True;10,0;0,0;-3,0942453304495476;Goldcard;
268_Switzerland_Master_20190117_161743;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
35_Germany_Master_20190210_095557;2;False;2,0;-2,0;-5,727303045077822;UK_Card;UK_Card
317_Austria_Master_20190227_055539;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
310_Germany_Master_20190219_154812;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
303_Germany_Master_20190219_234917;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
219_Germany_Diners_20190127_204918;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
193_Switzerland_Master_20190207_123408;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
251_Germany_Master_20190102_000147;4;True;6,0;4,0;-11,091852912788237;UK_Card;UK_Card
248_Germany_Master_20190213_055322;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
218_Germany_Diners_20190114_140317;2;False;1,0;-1,0;-6,043507147527456;Simplecard;Simplecard
72_Germany_Visa_20190112_162156;1;True;3,0;7,0;-3,325498850711403;UK_Card;
285_Germany_Visa_20190221_091041;1;True;1,0;9,0;-4,523444582279341;Simplecard;
111_Austria_Master_20190204_102556;1;False;1,0;-1,0;-3,4622100268109426;UK_Card;
294_Germany_Visa_20190228_043911;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
88_Germany_Master_20190110_102333;3;True;5,0;5,0;-9,52317704902098;UK_Card;UK_Card
250_Germany_Diners_20190209_232028;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
292_Germany_Diners_20190113_023426;2;False;1,0;-1,0;-6,043507147527456;Simplecard;Simplecard
252_Switzerland_Visa_20190112_140209;1;True;1,0;9,0;-4,523444582279341;Simplecard;
301_Germany_Master_20190211_010642;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
70_Austria_Diners_20190206_215859;4;True;5,5;4,5;-11,670264921028526;Simplecard;UK_Card
209_Germany_Diners_20190112_073151;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
115_Germany_Diners_20190116_024229;1;True;1,0;9,0;-3,2100356918296677;Simplecard;
399_Austria_Master_20190118_192933;5;False;3,0;-3,0;-22,36644440979504;UK_Card;Simplecard
200_Germany_Master_20190223_074351;2;False;1,5;-1,5;-7,623591160633248;UK_Card;Simplecard
273_Germany_Visa_20190206_234143;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
422_Germany_Visa_20190114_234856;1;True;1,0;9,0;-4,523444582279341;Simplecard;
141_Germany_Master_20190125_151405;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
139_Germany_Diners_20190121_014303;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
99_Germany_Diners_20190228_120203;3;False;1,5;-1,5;-6,556490848298463;Simplecard;Simplecard
191_Germany_Master_20190221_115520;1;False;1,0;-1,0;-3,3333045749026526;UK_Card;
210_Germany_Diners_20190214_075134;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
309_Germany_Diners_20190220_070049;2;True;1,5;8,5;-6,043507147527456;Simplecard;Simplecard
218_Germany_Visa_20190203_063919;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
37_Germany_Diners_20190114_052200;2;True;3,5;6,5;-6,348938753472014;Simplecard;UK_Card
400_Germany_Master_20190102_202620;1;False;1,0;-1,0;-3,236457532647359;UK_Card;
237_Germany_Visa_20190223_132228;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
201_Germany_Master_20190202_132111;1;True;5,0;5,0;-2,4766120916962153;Moneycard;
236_Germany_Master_20190107_072827;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
163_Austria_Visa_20190209_120922;1;True;3,0;7,0;-3,318040683427518;UK_Card;
278_Germany_Master_20190205_031913;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
299_Switzerland_Diners_20190123_144830;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
192_Germany_Master_20190130_204838;2;True;4,0;6,0;-6,177890427100068;UK_Card;UK_Card
173_Switzerland_Visa_20190207_054142;2;False;2,0;-2,0;-7,0917927623197095;UK_Card;UK_Card
154_Germany_Diners_20190117_220855;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
138_Germany_Master_20190222_162140;2;False;4,0;-4,0;-2,856496529428042;Moneycard;Moneycard
178_Germany_Master_20190222_172022;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
93_Germany_Master_20190226_141314;3;True;9,0;1,0;-4,719411233356539;Moneycard;Moneycard
187_Austria_Diners_20190109_010556;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
294_Switzerland_Visa_20190113_190557;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
281_Germany_Diners_20190107_221134;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
259_Germany_Visa_20190211_101941;4;False;2,0;-2,0;-15,107951907360178;Simplecard;Simplecard
190_Germany_Master_20190110_185357;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
45_Austria_Master_20190219_235841;2;False;1,5;-1,5;-5,9419961273392214;Simplecard;UK_Card
17_Austria_Diners_20190102_042951;1;False;0,5;-0,5;-3,2799200848932526;Simplecard;
165_Austria_Visa_20190107_152809;1;True;3,0;7,0;-3,4622100268109426;UK_Card;
236_Austria_Master_20190203_212822;3;False;6,0;-6,0;-14,915631391151429;Moneycard;Moneycard
51_Germany_Master_20190111_104747;1;True;3,0;7,0;-3,4223458929666952;UK_Card;
192_Germany_Visa_20190103_072622;1;False;1,0;-1,0;-3,3771786669123367;UK_Card;
245_Germany_Diners_20190203_201340;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
38_Germany_Visa_20190211_032353;1;False;1,0;-1,0;-3,8492748336350884;UK_Card;
256_Germany_Master_20190115_195153;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
238_Germany_Master_20190207_202401;4;False;2,0;-2,0;-9,524170501133707;Simplecard;Simplecard
92_Germany_Visa_20190110_051506;4;False;4,0;-4,0;-12,573592627048122;UK_Card;UK_Card
179_Germany_Master_20190114_014638;1;False;1,0;-1,0;-3,369372942721088;UK_Card;
198_Germany_Master_20190220_001053;1;True;10,0;0,0;-3,0942453304495476;Goldcard;
205_Germany_Diners_20190219_095314;1;True;1,0;9,0;-2,185496949432821;Simplecard;
234_Germany_Diners_20190116_035007;2;False;1,0;-1,0;-6,4200713836593355;Simplecard;Simplecard
301_Germany_Diners_20190103_145115;2;False;1,0;-1,0;-6,412783514999729;Simplecard;Simplecard
200_Germany_Visa_20190212_195958;2;False;1,0;-1,0;-8,05161369063962;Simplecard;Simplecard
286_Austria_Visa_20190118_230116;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
174_Austria_Visa_20190125_014621;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
67_Germany_Master_20190218_091747;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
327_Switzerland_Master_20190127_072608;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
257_Austria_Visa_20190106_055558;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
236_Germany_Master_20190107_045630;2;True;1,5;8,5;-4,762085250566853;Simplecard;Simplecard
214_Switzerland_Visa_20190109_113051;3;True;2,0;8,0;-11,579782798999899;Simplecard;Simplecard
297_Germany_Master_20190203_191526;1;True;5,0;5,0;-4,97187713038381;Moneycard;
253_Germany_Diners_20190107_160354;2;True;1,5;8,5;-6,27301472887256;Simplecard;Simplecard
331_Germany_Master_20190208_133804;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
150_Germany_Master_20190124_233603;1;False;5,0;-5,0;-2,9132929494971678;Goldcard;
316_Austria_Master_20190103_062701;2;True;7,0;3,0;-9,94375426076762;Moneycard;Moneycard
155_Austria_Master_20190217_180253;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
168_Germany_Master_20190204_081430;1;True;3,0;7,0;-3,46621998497638;UK_Card;
269_Germany_Master_20190125_002200;1;True;10,0;0,0;-4,907881921999567;Goldcard;
293_Austria_Master_20190227_021738;1;True;10,0;0,0;-4,907881921999567;Goldcard;
127_Germany_Master_20190118_123217;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
202_Austria_Master_20190116_041300;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
300_Switzerland_Visa_20190212_195502;1;True;1,0;9,0;-4,523444582279341;Simplecard;
122_Germany_Visa_20190125_192906;1;True;3,0;7,0;-3,4223458929666952;UK_Card;
227_Switzerland_Diners_20190207_104641;1;True;1,0;9,0;-2,185496949432821;Simplecard;
146_Switzerland_Master_20190201_001057;2;True;4,0;6,0;-7,231278221840425;UK_Card;UK_Card
32_Germany_Visa_20190218_151313;1;False;0,5;-0,5;-1,148016077251051;Simplecard;
102_Austria_Diners_20190112_205129;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
211_Austria_Diners_20190114_170823;2;True;1,5;8,5;-6,27301472887256;Simplecard;Simplecard
